population,h3
2363.251953125,881f18b2b5fffff
1277.34912109375,881f188441fffff
349.0471496582031,881f18871dfffff
2305.63232421875,881f18b235fffff
2976.093017578125,881f1d48e1fffff
904.89404296875,881f1d4e2dfffff
260.1772766113281,881f1886cdfffff
3021.749755859375,881f18b295fffff
3021.749755859375,881f18b2bbfffff
2981.35498046875,881f1d480bfffff
2981.35498046875,881f1d4803fffff
485.3538513183594,881f1d41c1fffff
1432.5892333984375,881f1d4b1dfffff
2813.08154296875,881f1d4ac3fffff
1813.3883056640625,881f18b209fffff
2935.423583984375,881f1d4b11fffff
1676.037841796875,881f1d484dfffff
2694.946044921875,881f18b563fffff
193.31092834472656,881f18b557fffff
2552.241455078125,881f18869dfffff
219.87977600097656,881f1d59abfffff
283.10992431640625,881f18b637fffff
1931.7940673828125,881f1d4105fffff
2635.560791015625,881f1d494dfffff
2943.0322265625,881f1d4d25fffff
3183.782958984375,881f1d48dbfffff
2669.8251953125,881f18b2d7fffff
3022.629150390625,881f1d4d5dfffff
2532.484619140625,881f1d4b27fffff
2811.03955078125,881f1d4ad7fffff
2910.424560546875,881f18b763fffff
1897.5157470703125,881f1d4843fffff
1897.5157470703125,881f1d484bfffff
353.31622314453125,881f18b44bfffff
3012.8681640625,881f1d48c7fffff
3012.8681640625,881f1d488dfffff
2427.30517578125,881f18b71dfffff
2124.20361328125,881f1d4161fffff
1015.1568603515625,881f18b419fffff
228.0832061767578,881f18b5c7fffff
3040.012939453125,881f1d4b55fffff
1529.4481201171875,881f18845bfffff
545.8195190429688,881f1d4a27fffff
2994.90771484375,881f18b099fffff
3234.155029296875,881f1d4aa3fffff
2851.110595703125,881f1d4b53fffff
269.29486083984375,881f18b62bfffff
435.2210388183594,881f18b5adfffff
3034.03076171875,881f1d4c63fffff
2483.20947265625,881f1d4d23fffff
2942.353759765625,881f18b20dfffff
441.4793395996094,881f1d4929fffff
2347.88720703125,881f1d4d81fffff
2347.88720703125,881f1d4d89fffff
819.5593872070312,881f1d41ddfffff
819.5593872070312,881f1d41d5fffff
2687.128662109375,881f1d4881fffff
3157.436767578125,881f1d4dcdfffff
3109.174560546875,881f1d4c3bfffff
3152.72119140625,881f18b729fffff
2463.300048828125,881f18b703fffff
3042.054931640625,881f1d4f09fffff
2560.2822265625,881f18b761fffff
2932.253662109375,881f1d4f01fffff
2977.6171875,881f1d48c5fffff
654.7413940429688,881f18840bfffff
2337.03515625,881f1886bdfffff
2213.0322265625,881f18b293fffff
1059.7939453125,881f18868bfffff
2551.546630859375,881f18b56bfffff
2667.443115234375,881f1d4a39fffff
3094.827880859375,881f1d4d59fffff
1101.9107666015625,881f18b5e5fffff
3055.0087890625,881f1d489dfffff
3124.273681640625,881f1d4f21fffff
3144.527099609375,881f18b237fffff
545.8078002929688,881f18b5e7fffff
2495.809326171875,881f1d4e49fffff
2350.558837890625,881f1d5893fffff
2579.26806640625,881f18b21dfffff
1089.270263671875,881f1d495dfffff
1089.270263671875,881f1d4b37fffff
541.8745727539062,881f18b43bfffff
708.3912963867188,881f1d41d1fffff
3116.216064453125,881f1d4d03fffff
2251.8515625,881f1d4e65fffff
2277.50244140625,881f18b76bfffff
3053.947998046875,881f1d480dfffff
369.732666015625,881f18842bfffff
758.1058959960938,881f1d4a63fffff
3060.701416015625,881f1d49d3fffff
2249.315673828125,881f1d4845fffff
2781.13330078125,881f18b159fffff
3096.083251953125,881f18b0d3fffff
1216.7364501953125,881f18b4e9fffff
232.895751953125,881f18b513fffff
232.895751953125,881f18b5e9fffff
2236.632080078125,881f1d4e4dfffff
2708.946044921875,881f18b365fffff
2291.626953125,881f18b08bfffff
2526.44189453125,881f18b1c1fffff
2739.546630859375,881f1d4d9dfffff
2476.498779296875,881f18b713fffff
2476.498779296875,881f18b71bfffff
2448.0537109375,881f1d4eadfffff
3004.683837890625,881f1d4c25fffff
1385.4842529296875,881f1d4f5bfffff
1796.3619384765625,881f1d49a5fffff
166.9285125732422,881f18b5d5fffff
166.9285125732422,881f18b58bfffff
1418.5091552734375,881f1d40b7fffff
1362.03857421875,881f188469fffff
2306.779541015625,881f1d4e41fffff
659.6430053710938,881f18b453fffff
2803.8388671875,881f18b363fffff
480.02911376953125,881f1d4931fffff
3239.4951171875,881f1d4ab3fffff
304.1228942871094,881f18b437fffff
685.7682495117188,881f18b4c7fffff
1963.843994140625,881f1d40b1fffff
1797.1888427734375,881f1d4c51fffff
2998.070068359375,881f1d4ac7fffff
2998.070068359375,881f1d4a8dfffff
2501.014404296875,881f1d4dd5fffff
2473.667236328125,881f1d4885fffff
453.42559814453125,881f188661fffff
3031.966796875,881f18b755fffff
1240.10107421875,881f188445fffff
1262.449951171875,881f1d4cbbfffff
3175.90771484375,881f1d4f3dfffff
2646.858642578125,881f189493fffff
3193.923583984375,881f1d4a93fffff
3193.923583984375,881f1d4f69fffff
2362.807373046875,881f1d4ce9fffff
3018.9169921875,881f1d48e9fffff
287.38775634765625,881f18b565fffff
2643.4150390625,881f1886b9fffff
1148.2054443359375,881f1d4a5bfffff
251.0137176513672,881f18b42bfffff
438.4455871582031,881f1d4a0dfffff
946.0824584960938,881f1d4a35fffff
2776.681640625,881f18b241fffff
1305.920654296875,881f1d4e6bfffff
2538.365478515625,881f18b267fffff
661.4771118164062,881f1d4e0dfffff
2456.239501953125,881f18b0c3fffff
3138.16845703125,881f1d4d57fffff
2799.399169921875,881f1d4a03fffff
2799.067138671875,881f1d41adfffff
2203.736083984375,881f1886a3fffff
3109.984619140625,881f1d4c29fffff
1387.540771484375,881f188453fffff
1387.540771484375,881f188419fffff
300.981201171875,881f1d490dfffff
3057.66455078125,881f1d4d1dfffff
3057.66455078125,881f1d4d15fffff
1305.5338134765625,881f1d41dbfffff
2376.9189453125,881f18b723fffff
307.140380859375,881f18a291fffff
307.140380859375,881f18a299fffff
1240.172119140625,881f188641fffff
1240.172119140625,881f188647fffff
3100.3486328125,881f18b269fffff
2487.118896484375,881f1d4c65fffff
1918.312255859375,881f1d413dfffff
2600.5478515625,881f18b0d7fffff
1652.154052734375,881f1886e5fffff
2137.34765625,881f1d4dd1fffff
2406.9111328125,881f18b569fffff
3136.240966796875,881f1d4d43fffff
379.2209777832031,881f18b149fffff
2855.79345703125,881f18b2c9fffff
2191.89990234375,881f18b735fffff
689.5308837890625,881f188713fffff
2525.88232421875,881f18b335fffff
143.40208435058594,881f1d5985fffff
2174.796875,881f188685fffff
2174.796875,881f1886abfffff
3212.4453125,881f18b34bfffff
2323.218505859375,881f18b043fffff
1360.396484375,881f1d4959fffff
2638.364990234375,881f1d4f4dfffff
2760.482666015625,881f1d4f3bfffff
2271.390625,881f1d4e47fffff
3201.436767578125,881f1d4995fffff
180.50735473632812,881f18b589fffff
1962.08447265625,881f1d4121fffff
2847.61962890625,881f18b041fffff
1261.112060546875,881f18b749fffff
71.43830871582031,881f1d4a05fffff
2620.682861328125,881f18b64dfffff
1084.157958984375,881f188663fffff
3140.425048828125,881f1886bbfffff
364.6272277832031,881f18b503fffff
616.462890625,881f1886d1fffff
2898.2939453125,881f1d4f15fffff
2491.084716796875,881f18b707fffff
2491.084716796875,881f18b701fffff
816.6692504882812,881f1d59a7fffff
3072.94140625,881f1d4ab1fffff
3072.94140625,881f1d4ab9fffff
2637.18115234375,881f1d4807fffff
1328.24267578125,881f1d599bfffff
522.4527587890625,881f188449fffff
162.63804626464844,881f18845dfffff
2979.668701171875,881f1d48c3fffff
2311.43408203125,881f1d4cb5fffff
2311.43408203125,881f1d4cbdfffff
1387.9842529296875,881f18b543fffff
3027.558349609375,881f1d4a19fffff
3040.448486328125,881f18b23bfffff
2849.519287109375,881f18b25dfffff
618.2386474609375,881f188667fffff
2697.776123046875,881f1d41b5fffff
143.7448272705078,881f18b409fffff
2703.0126953125,881f1d4da5fffff
1631.3140869140625,881f1d413bfffff
3013.271484375,881f18b233fffff
2838.9677734375,881f18b0ebfffff
407.4358215332031,881f1894c3fffff
3033.64794921875,881f1d498bfffff
2021.609375,881f1d4a31fffff
550.8357543945312,881f1d40a1fffff
550.8357543945312,881f1d40a9fffff
189.3990936279297,881f1d40c7fffff
1066.1051025390625,881f1d4a37fffff
831.1279296875,881f1d4ee5fffff
427.5400390625,881f18861dfffff
2155.49755859375,881f1d4ce1fffff
2859.802978515625,881f1d49dbfffff
2859.802978515625,881f1d48e5fffff
849.9266357421875,881f18865bfffff
2436.585205078125,881f18b66dfffff
2843.09326171875,881f1d48ddfffff
2397.3466796875,881f1d4c6dfffff
2024.2821044921875,881f1d4d35fffff
2295.53125,881f18b267fffff
3003.35009765625,881f1d4ca7fffff
1136.183837890625,881f18840dfffff
1136.183837890625,881f188447fffff
2655.0927734375,881f18b32bfffff
3297.1708984375,881f1886bbfffff
1964.26416015625,881f18b435fffff
3092.275146484375,881f18b36bfffff
334.2061462402344,881f1d4e2bfffff
3026.227294921875,881f1d4123fffff
2619.061767578125,881f1d41b1fffff
2625.02685546875,881f1d4f33fffff
2762.04150390625,881f18b02dfffff
2590.63330078125,881f1d4cb5fffff
2590.63330078125,881f1d4cbdfffff
2466.374267578125,881f18b769fffff
1972.87744140625,881f18b2bdfffff
1932.596435546875,881f1d410dfffff
2253.783203125,881f1d4853fffff
3181.35888671875,881f1d4c3bfffff
2153.648681640625,881f1d4b6bfffff
202.67630004882812,881f18b51dfffff
2844.56298828125,881f18b765fffff
2844.56298828125,881f18b76dfffff
3038.986328125,881f18b2cdfffff
166.07015991210938,881f1894bbfffff
2753.0673828125,881f1d49ebfffff
1115.9793701171875,881f18b751fffff
1787.352783203125,881f18b085fffff
2838.531494140625,881f1d4949fffff
1638.07080078125,881f18b0d9fffff
2993.457275390625,881f18b217fffff
37.95053482055664,881f18b405fffff
2424.229736328125,881f1d4f4dfffff
2169.662353515625,881f1d4845fffff
2983.1640625,881f188691fffff
1946.365234375,881f1d4debfffff
1548.2939453125,881f1d4197fffff
1548.2939453125,881f1d4e6dfffff
192.50735473632812,881f18b53dfffff
2040.0697021484375,881f1d4b61fffff
2897.043212890625,881f1d4addfffff
1721.7562255859375,881f18846bfffff
1804.4957275390625,881f188645fffff
615.5888061523438,881f1d40a5fffff
3103.144775390625,881f1d4d53fffff
1739.488525390625,881f1d491dfffff
1739.488525390625,881f1d4957fffff
202.95204162597656,881f1d40e3fffff
209.9887237548828,881f18842bfffff
397.92987060546875,881f1d41e1fffff
2197.871826171875,881f1d4cb9fffff
1935.4989013671875,881f1d4b45fffff
1465.442626953125,881f189693fffff
944.4161987304688,881f1d4b15fffff
274.6854248046875,881f1d4a0dfffff
3127.355712890625,881f18b34bfffff
2372.720458984375,881f18b29dfffff
2847.5498046875,881f1d4ad3fffff
3038.021728515625,881f1d4de9fffff
2525.971923828125,881f18b739fffff
2525.971923828125,881f18b731fffff
2407.846923828125,881f18b545fffff
276.6389465332031,881f1d58a5fffff
2168.433837890625,881f1d4819fffff
2500.884521484375,881f1d58abfffff
3160.23046875,881f1d4a93fffff
3160.23046875,881f1d4f69fffff
1170.868408203125,881f18b625fffff
2199.43408203125,881f1d41bbfffff
2703.179931640625,881f1d48c7fffff
2703.179931640625,881f1d488dfffff
2429.925537109375,881f18b335fffff
185.77993774414062,881f1d58b9fffff
3060.190673828125,881f18b0c7fffff
3097.20166015625,881f18b045fffff
3097.20166015625,881f18b04dfffff
3058.595458984375,881f18b061fffff
2489.965087890625,881f1d4145fffff
2353.637939453125,881f18b351fffff
782.610595703125,881f188739fffff
2515.652587890625,881f1d4881fffff
3029.58642578125,881f1d4d43fffff
194.66494750976562,881f188631fffff
663.2442016601562,881f1d5993fffff
2885.0810546875,881f1d4f07fffff
2880.912841796875,881f18b221fffff
1804.86328125,881f18b2ddfffff
1314.0408935546875,881f18b741fffff
252.12937927246094,881f1d58b1fffff
1087.3487548828125,881f1886d3fffff
1549.9876708984375,881f1d4da3fffff
2373.476806640625,881f1896bbfffff
3130.771728515625,881f1d4f29fffff
3018.2021484375,881f1d4c37fffff
1373.5823974609375,881f1d4087fffff
1993.5797119140625,881f1d4941fffff
1264.848876953125,881f1d4e25fffff
3082.947021484375,881f1d498dfffff
2802.32861328125,881f1d4869fffff
2802.32861328125,881f1d4861fffff
2268.06298828125,881f1886a9fffff
159.8805694580078,881f1886c9fffff
817.9103393554688,881f18b733fffff
658.8997802734375,881f18b5bdfffff
388.6432800292969,881f1d4a23fffff
388.6432800292969,881f1d4849fffff
1911.86181640625,881f1d4b39fffff
107.76573181152344,881f18b5d5fffff
107.76573181152344,881f18b58bfffff
1079.103515625,881f188655fffff
67.39663696289062,881f1d4963fffff
1730.5284423828125,881f18b009fffff
2801.51806640625,881f18869bfffff
2256.1533203125,881f18b427fffff
2960.677490234375,881f18b263fffff
1946.01416015625,881f18b711fffff
1294.8140869140625,881f1886e5fffff
2846.7060546875,881f1d4883fffff
2995.02294921875,881f1d49abfffff
2161.402587890625,881f1d49a1fffff
2161.402587890625,881f1d49a9fffff
2922.290771484375,881f18b0d5fffff
2692.076904296875,881f1d4abdfffff
2854.43212890625,881f1d4d49fffff
1733.3485107421875,881f1886b5fffff
2799.841552734375,881f1d4985fffff
743.3170776367188,881f1894d7fffff
2975.8798828125,881f1d4891fffff
2426.084716796875,881f18b2b9fffff
2593.839111328125,881f1d49e9fffff
2948.66162109375,881f18b065fffff
2782.300048828125,881f18b2d1fffff
3030.922607421875,881f18b211fffff
3030.922607421875,881f18b219fffff
2982.095703125,881f1d4991fffff
97.39441680908203,881f1d59abfffff
323.19805908203125,881f1d40a1fffff
323.19805908203125,881f1d40a9fffff
2914.6494140625,881f1d4ce3fffff
3139.924072265625,881f18b333fffff
1957.2659912109375,881f1d4b6dfffff
3099.899169921875,881f18b005fffff
2931.22265625,881f1d4837fffff
1584.7706298828125,881f1d4125fffff
1584.7706298828125,881f1d412dfffff
698.4767456054688,881f1d4165fffff
3080.083251953125,881f18b247fffff
940.6953125,881f1d414dfffff
940.6953125,881f1d4327fffff
3090.83740234375,881f1d4f49fffff
2840.660400390625,881f1d4d33fffff
2724.473388671875,881f1d4aabfffff
2104.642333984375,881f188641fffff
2104.642333984375,881f188647fffff
2822.828125,881f1d4f1dfffff
3023.361572265625,881f1d4c29fffff
258.0379638671875,881f1d4e39fffff
111.67520141601562,881f18a29dfffff
2903.9287109375,881f1d4f6dfffff
2015.22216796875,881f1d4859fffff
2791.56884765625,881f18b319fffff
2550.6943359375,881f18b281fffff
2902.402587890625,881f1d4b29fffff
1913.033935546875,881f18b119fffff
2144.46435546875,881f1d4a33fffff
2046.9063720703125,881f1d48e7fffff
264.0604248046875,881f1d4903fffff
3063.181640625,881f18b081fffff
2791.53564453125,881f1d4b23fffff
3154.6181640625,881f1d49b1fffff
2630.27880859375,881f1d4b2bfffff
504.801025390625,881f18b6a1fffff
504.801025390625,881f18b6a7fffff
259.5082092285156,881f1d40adfffff
2855.3759765625,881f1d4f15fffff
2040.5560302734375,881f1d4b47fffff
477.0461120605469,881f1d4b4bfffff
637.9273681640625,881f1d4e2dfffff
688.540283203125,881f18873bfffff
1756.8135986328125,881f18b209fffff
334.2718200683594,881f1d59b3fffff
1792.066650390625,881f18b411fffff
2123.37890625,881f18b44dfffff
1716.37841796875,881f18b727fffff
1716.37841796875,881f18b54dfffff
677.7105712890625,881f1d4a0bfffff
2172.8828125,881f1d4b33fffff
154.6298065185547,881f1886edfffff
288.47467041015625,881f1886c3fffff
2097.415283203125,881f1894d9fffff
2097.415283203125,881f1896b3fffff
1529.5821533203125,881f1d4945fffff
1529.5821533203125,881f1d496bfffff
3038.082763671875,881f18b02bfffff
2947.235595703125,881f18b0cbfffff
2395.583251953125,881f1d48d9fffff
2395.583251953125,881f1d48d1fffff
2716.616455078125,881f18b763fffff
3124.198486328125,881f18b1cdfffff
1763.000244140625,881f1d4c5dfffff
1527.574951171875,881f18b415fffff
1527.574951171875,881f18b41dfffff
234.47032165527344,881f18b565fffff
3000.486083984375,881f18b0c5fffff
131.74343872070312,881f188703fffff
3104.594482421875,881f1d4dd3fffff
363.4930114746094,881f1d5999fffff
2539.876708984375,881f1d4d6dfffff
2695.002197265625,881f1d41b9fffff
390.9776916503906,881f18969bfffff
2641.187255859375,881f1d4d31fffff
2738.05029296875,881f1d4dbdfffff
147.7238006591797,881f18b587fffff
2787.71875,881f1d48bbfffff
503.19390869140625,881f18861dfffff
2730.806640625,881f1d4829fffff
422.4068298339844,881f188463fffff
3072.386962890625,881f1d4ac5fffff
881.52978515625,881f1d495dfffff
881.52978515625,881f1d4b37fffff
129.27957153320312,881f18a2d3fffff
2889.904541015625,881f1d48adfffff
2889.904541015625,881f1d48a5fffff
3174.079833984375,881f1d49bbfffff
3174.079833984375,881f1d49b3fffff
2845.9716796875,881f18b24bfffff
1478.8818359375,881f1d4b43fffff
1473.16796875,881f18b287fffff
1001.2887573242188,881f1d4e21fffff
1001.2887573242188,881f1d4e27fffff
326.8682861328125,881f188689fffff
2728.62353515625,881f1d4b55fffff
204.8880157470703,881f1886d9fffff
2612.1181640625,881f1d4865fffff
372.440185546875,881f1d59a7fffff
978.6369018554688,881f1884d7fffff
2534.0029296875,881f1d4181fffff
95.92704010009766,881f1886cdfffff
1229.2933349609375,881f18b43dfffff
128.27952575683594,881f18b5c5fffff
2372.36474609375,881f1886a3fffff
2560.3427734375,881f1d4857fffff
77.82111358642578,881f1894b1fffff
2964.440185546875,881f1d48b9fffff
438.3505554199219,881f1d4a51fffff
1978.152587890625,881f18b669fffff
2589.570556640625,881f1d4129fffff
209.96917724609375,881f188449fffff
2638.84765625,881f1886b9fffff
1742.837646484375,881f1d4d85fffff
2811.968994140625,881f18b363fffff
3203.185791015625,881f1d49b9fffff
236.22291564941406,881f1d4a59fffff
2737.76171875,881f18b2e7fffff
2903.50390625,881f1d4b03fffff
685.068115234375,881f188409fffff
2538.091552734375,881f1d4e41fffff
2207.942626953125,881f1d4aadfffff
435.2927551269531,881f188717fffff
312.6363525390625,881f1d40e7fffff
1155.818603515625,881f1886a5fffff
3070.891357421875,881f18b2b1fffff
121.432861328125,881f18b635fffff
121.432861328125,881f18b63dfffff
2509.101806640625,881f1d4b07fffff
2375.82421875,881f1d4f39fffff
813.7889404296875,881f18b5cdfffff
504.6176452636719,881f1d41e9fffff
2783.44970703125,881f18b091fffff
537.7150268554688,881f1d4a69fffff
2872.93359375,881f18b31dfffff
2739.62841796875,881f18b357fffff
632.3981323242188,881f1d4a35fffff
2634.10888671875,881f18b093fffff
2849.525390625,881f18b0bbfffff
2849.525390625,881f18b095fffff
2725.50146484375,881f1d4d61fffff
113.37183380126953,881f1d4927fffff
368.58282470703125,881f188633fffff
204.35914611816406,881f1d4e05fffff
2895.730224609375,881f1d4b27fffff
2857.029296875,881f18b329fffff
2200.475830078125,881f18b215fffff
1453.3787841796875,881f1d58a7fffff
2814.97607421875,881f1d4887fffff
1208.3057861328125,881f1d4e6bfffff
2797.364501953125,881f18b331fffff
1915.9344482421875,881f1d4131fffff
3141.30419921875,881f1d4dadfffff
3079.047607421875,881f1d4ca5fffff
2474.03466796875,881f18b71dfffff
1053.86669921875,881f18866bfffff
320.44927978515625,881f1d41cbfffff
2795.859130859375,881f18b28dfffff
779.1993408203125,881f18b5cbfffff
2985.884765625,881f18b023fffff
2666.066650390625,881f1d486bfffff
2865.865234375,881f1d48c5fffff
1739.9365234375,881f1d4195fffff
3212.363525390625,881f188697fffff
3212.363525390625,881f18b36dfffff
486.2947082519531,881f1d4e0dfffff
2665.30126953125,881f18b09dfffff
2587.8046875,881f18b097fffff
1306.7255859375,881f1d4191fffff
2745.588623046875,881f18b305fffff
1794.2218017578125,881f1d41a9fffff
3080.50341796875,881f18b307fffff
2613.52294921875,881f1d4183fffff
2808.01416015625,881f1d4b13fffff
1902.638427734375,881f1d495bfffff
674.464111328125,881f1d4947fffff
1245.9439697265625,881f1d4f5bfffff
366.63189697265625,881f18b4e5fffff
2504.50830078125,881f18b223fffff
341.2748107910156,881f18b4c9fffff
341.2748107910156,881f18b4c1fffff
1088.6226806640625,881f1d4f51fffff
2324.880859375,881f1d4db5fffff
2630.256103515625,881f1d4b53fffff
1704.1376953125,881f1d4a31fffff
2736.817138671875,881f1d494dfffff
2987.0048828125,881f1d4dddfffff
3146.57373046875,881f18b2a5fffff
852.8367309570312,881f18b0b3fffff
2188.40771484375,881f1886adfffff
1074.1407470703125,881f1d4841fffff
833.2785034179688,881f18b43bfffff
2823.143798828125,881f1d4f43fffff
2202.768310546875,881f1d4d2bfffff
2642.931640625,881f1d4d91fffff
2775.869384765625,881f18b547fffff
2896.22802734375,881f18b295fffff
2896.22802734375,881f18b2bbfffff
269.0713195800781,881f18b555fffff
345.1423034667969,881f18b55dfffff
172.0357666015625,881f18b503fffff
3046.442138671875,881f1d4987fffff
2300.67919921875,881f1d4169fffff
2887.91015625,881f1d49c7fffff
181.5987548828125,881f18b437fffff
394.5755920410156,881f1886ebfffff
394.5755920410156,881f1886e3fffff
3070.440673828125,881f1d4993fffff
2801.489990234375,881f1d4c35fffff
2940.78466796875,881f1d4d25fffff
2456.725341796875,881f18b0ddfffff
1188.9962158203125,881f18b56dfffff
3157.1708984375,881f1d4ac1fffff
2834.63525390625,881f1d4d07fffff
3135.36279296875,881f1d4f61fffff
944.7581787109375,881f1d4d37fffff
463.0582275390625,881f1d58b7fffff
2689.84521484375,881f18b22dfffff
2824.218994140625,881f18b2c3fffff
2955.139404296875,881f1d48cdfffff
3199.741943359375,881f1d41a5fffff
2681.6435546875,881f1d4163fffff
187.6302032470703,881f1d4929fffff
166.0714111328125,881f18b4e7fffff
2920.666259765625,881f18b66bfffff
2702.698974609375,881f1d4eadfffff
888.2243041992188,881f1d4e3dfffff
516.566650390625,881f1d4a63fffff
241.6728515625,881f1d4937fffff
2759.841796875,881f1d498bfffff
2837.13134765625,881f18b0ebfffff
43.955482482910156,881f188623fffff
2686.783203125,881f1d4833fffff
142.30332946777344,881f1d4905fffff
2972.9833984375,881f18b021fffff
2599.3486328125,881f1d482dfffff
955.2139892578125,881f188607fffff
849.881591796875,881f18b5e7fffff
442.28875732421875,881f18b621fffff
3019.95361328125,881f18b369fffff
2930.517578125,881f1d4ad7fffff
497.5142822265625,881f18b4c5fffff
3036.119384765625,881f18b755fffff
2532.05322265625,881f18b053fffff
1128.0911865234375,881f188469fffff
2569.289794921875,881f1884dbfffff
306.36822509765625,881f1886d1fffff
3025.32470703125,881f18b649fffff
2486.46484375,881f18b735fffff
261.6293029785156,881f18b4adfffff
275.0179748535156,881f188429fffff
2890.269287109375,881f1d4f03fffff
2575.44140625,881f1d4813fffff
2210.415283203125,881f18b0d1fffff
2906.69482421875,881f1d48b1fffff
2906.69482421875,881f1d48b7fffff
1667.2900390625,881f18b73dfffff
2666.830078125,881f1d4f11fffff
710.8409423828125,881f1d40abfffff
2952.6611328125,881f18b243fffff
191.2588348388672,881f188711fffff
2911.417724609375,881f1d4d95fffff
1293.219970703125,881f1d490bfffff
3049.07177734375,881f1d4c61fffff
3102.886962890625,881f18b2a7fffff
488.3858642578125,881f18b5adfffff
3159.787841796875,881f1d4f2bfffff
3159.787841796875,881f1d4f23fffff
1483.1741943359375,881f18b73bfffff
2926.672607421875,881f1d4d59fffff
2817.835205078125,881f1d4dcdfffff
2492.395263671875,881f1d4ae7fffff
125.4005126953125,881f18b42bfffff
2845.90087890625,881f18b2abfffff
2845.90087890625,881f18b2a3fffff
2889.961181640625,881f18b705fffff
1377.5745849609375,881f1d4cbbfffff
2553.394287109375,881f18b721fffff
951.8804321289062,881f1d40a7fffff
2388.315673828125,881f1d4c69fffff
2706.093017578125,881f18b23dfffff
2230.116943359375,881f1d4913fffff
2590.765869140625,881f188695fffff
2986.2314453125,881f18b011fffff
2986.2314453125,881f18b019fffff
196.77748107910156,881f18863bfffff
3052.417236328125,881f1d4ab1fffff
3052.417236328125,881f1d4ab9fffff
3085.2265625,881f1d4c15fffff
3092.848388671875,881f18b025fffff
3092.848388671875,881f18b11bfffff
3103.066162109375,881f18b33dfffff
79.25261688232422,881f18b467fffff
2395.63427734375,881f1884d9fffff
3108.236572265625,881f1d4d03fffff
720.7249145507812,881f18b501fffff
3053.84423828125,881f1d4c63fffff
2587.73974609375,881f18b0e3fffff
2587.73974609375,881f18b0a9fffff
1808.314453125,881f18b00bfffff
3062.0078125,881f1d48d7fffff
2772.2744140625,881f1d4acdfffff
2772.2744140625,881f1d4127fffff
2943.74951171875,881f1d4dd9fffff
2434.060791015625,881f18b723fffff
1942.9613037109375,881f1d4a1bfffff
2811.153564453125,881f1d48d5fffff
2956.931884765625,881f18b113fffff
3068.3486328125,881f1d49ddfffff
3229.4521484375,881f18b063fffff
2784.560791015625,881f1d4d41fffff
2760.936279296875,881f18b1c1fffff
2334.894775390625,881f18b0c9fffff
636.5673828125,881f18864bfffff
2111.597412109375,881f18b043fffff
3115.21484375,881f18b317fffff
2749.84521484375,881f1d4b01fffff
133.14459228515625,881f1894b7fffff
918.17919921875,881f188667fffff
2636.72509765625,881f1884d1fffff
1061.604736328125,881f1d4f19fffff
2944.321533203125,881f1d41b5fffff
922.5553588867188,881f1d589bfffff
682.4247436523438,881f1d419dfffff
2703.808349609375,881f1d4c19fffff
3052.46044921875,881f18b015fffff
2408.32958984375,881f18b059fffff
3282.66796875,881f18b345fffff
3088.688232421875,881f1d4de7fffff
2851.199951171875,881f1d4c49fffff
2851.199951171875,881f1d4c41fffff
3155.588623046875,881f1d4aa3fffff
2834.58984375,881f1d4c81fffff
817.5420532226562,881f1894d5fffff
2119.827392578125,881f1d4161fffff
652.7855224609375,881f1d40e5fffff
376.91845703125,881f18b421fffff
677.5974731445312,881f1d4199fffff
191.86436462402344,881f18b62bfffff
2634.158447265625,881f1d412bfffff
1090.2987060546875,881f1d4e29fffff
2823.349609375,881f1d48c3fffff
1861.6683349609375,881f18b201fffff
839.0449829101562,881f18b517fffff
3124.23779296875,881f18b00dfffff
104.68563079833984,881f18b5dbfffff
3048.170654296875,881f1d4ae1fffff
368.0452880859375,881f18b5c1fffff
3153.48095703125,881f1886b3fffff
2600.78759765625,881f18b049fffff
694.8715209960938,881f18a295fffff
2481.671875,881f1d491bfffff
2254.399169921875,881f1d4c07fffff
2715.2646484375,881f1d4a19fffff
3129.189453125,881f1d4f09fffff
1163.9544677734375,881f188465fffff
2518.803466796875,881f1884ddfffff
2579.244873046875,881f18b703fffff
2868.923828125,881f1d4d39fffff
2714.906982421875,881f189493fffff
88.74940490722656,881f18b5d9fffff
140.3477325439453,881f1d59a9fffff
474.1138000488281,881f18b633fffff
105.88465118408203,881f1d59bdfffff
105.88465118408203,881f1d5987fffff
3025.859130859375,881f18b2edfffff
1923.77880859375,881f1d4ddbfffff
989.2495727539062,881f18b75bfffff
3145.041015625,881f1d49bdfffff
759.0552368164062,881f188715fffff
2025.60205078125,881f1d4a9dfffff
478.3834533691406,881f1d493bfffff
146.03094482421875,881f18b55bfffff
2737.937744140625,881f1d41a1fffff
2136.644775390625,881f18b541fffff
68.68412780761719,881f18b4a1fffff
3109.869140625,881f1d499bfffff
2842.599365234375,881f18b047fffff
2712.049560546875,881f18b2c7fffff
2384.236328125,881f1d4f37fffff
3144.50830078125,881f18b003fffff
1041.579833984375,881f18868bfffff
2968.103515625,881f1d48cbfffff
2841.582763671875,881f1d4b65fffff
3063.458740234375,881f1d4c33fffff
2427.761474609375,881f1d4ce9fffff
1279.08349609375,881f1d40a3fffff
2828.271484375,881f1d4a15fffff
1142.8775634765625,881f18868dfffff
1505.5816650390625,881f1d4863fffff
1979.783935546875,881f18b087fffff
2543.085205078125,881f18b2d7fffff
42.93648147583008,881f1d4a07fffff
1961.6715087890625,881f1d4dc1fffff
1961.6715087890625,881f1d4dc7fffff
2619.621826171875,881f18b353fffff
